phase1v2,,phase2v2,,phase3v2,,phase1,,phase2,,phase3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
6.5632728131330005,27.48219811355926,69.50005592215635,14.833817992021785,18.841292920255,2.555828952764408,7.755326820116521,42.46338708545247,7.9060284479953005,6.743476679408069,6.333922543345221,0.3053469213245066
7.396388671413831,28.9973157364948,73.97730803166436,15.315121351079313,21.105767438392427,0.9282145919546636,8.146834538342256,42.25471740254105,7.917080921720149,3.5885442258482385,6.266280383135404,2.015672560893897
7.955113149163026,30.729411326100738,78.38372540978514,15.363307609141415,22.418322583852166,1.9011669089960037,8.97727606297102,42.47972330527673,7.933621344292211,8.93635893737995,6.274984525260516,3.780494808783267
8.583429643713721,32.62386757633375,81.06823745790305,15.251370092830783,25.178143135865987,3.197069679006823,10.065574607388307,42.49427275105771,7.854645931579315,14.389848570899836,5.026182621069893,0.02048408813900693
11.68574233555779,33.54024531185923,81.96324050255379,15.250158446109687,26.61372702531409,0.9749095925138889,10.8581109969561,42.13053660653321,7.8437466099153195,17.223927456973843,5.082414952746207,2.213749226263026
21.754215909232123,37.2089251761548,81.88271259739776,42.70514111024123,28.82426773043035,2.5964657197181538,0.9771484362536458,42.747101278181574,7.822407422769881,21.92952452666441,5.081547091068044,4.03191944201599
32.02674321788515,40.3358125489319,81.94211435459619,40.64729895984791,32.82431743901378,4.107295977332882,1.950940289840276,42.65316801419209,7.934233952535621,27.65294466743668,5.071592207112635,4.887401328594123
39.677639836458766,42.27491332065766,81.79721383389878,39.0770980128994,33.08503895910226,0.9119971666107389,3.077603425501095,42.29389880477579,7.943193348095489,28.88301096951636,4.520244788043929,-0.039755722462942344
51.869912637164624,43.66634977444732,81.78975754638432,37.45255937068936,34.46594340677776,1.7765537039108281,3.9944227124506253,41.55749264551041,7.988526358107805,33.910354993714385,4.5385209339723165,1.6717185575628335
50.21735078104613,43.61443537262798,81.7122121562341,35.5573574917049,37.92317538430949,5.020970808634381,5.054158397518936,41.41123242739635,7.872922077507706,36.10132285092561,4.5378062243550055,3.169035205829985
63.23279772334687,44.35493792640646,81.83623507189105,32.578850240465286,38.93598777168848,0.6874697088319692,6.018505874019667,41.10326915836561,9.981979107506364,37.62684500373308,4.508630756762619,4.29163981187822
68.3962768271011,44.34794765686166,81.54196025798754,28.463725161242234,40.05144838384968,3.718450583454498,7.106855469123905,41.01086741498465,9.888888179851568,32.65233844052914,4.479378713139809,5.574671201669361
72.7321080167518,44.01716810200203,81.79547403347874,23.698038996383712,43.02103915793659,5.718040487641204,7.736974098157708,40.9123395891696,9.77736795420753,26.287211164785237,5.558717861997229,4.359154345370662
79.20491120804286,44.279163404540895,81.85139618983709,20.88207881295904,44.44668133069879,1.3298288782015462,8.099689228943186,41.024140593591866,9.67598128992323,18.692272840396406,5.597618485453744,2.8623482039730135
81.88992034199507,44.27552846437761,81.8374777864768,17.849606680833624,11.324609476941426,-0.14157625918055317,9.03532069403409,40.876221228151906,9.775019622607795,11.206965866234441,5.5508305308633314,0.8831130708902606
4.8572742298276275,45.787756775901286,81.76291491133233,16.604220258733193,14.21690340379525,0.01696305409536336,10.152284199174254,40.83767795950404,9.902110307771826,4.951980447586891,5.503532069403407,-0.026610170573114544
3.9473586101479974,42.53989113820229,14.279784761833746,28.717238936733406,18.278840298748584,0.011464042053461299,10.887465141952815,40.6336028384182,9.998825834200128,2.33295258029316,3.4415437727733917,-0.16112873068848899
3.923747033018916,37.395518771203825,26.75763337434291,32.32850538716774,21.85835539151723,-0.10168512097827431,3.0494744969912015,41.22400403300427,9.970747956377185,1.1561066193596972,3.507450209626884,1.7648860612480561
3.9642595285140807,31.222178727211723,33.92262858989176,33.40183797487232,26.95273956430426,-0.16273347500278845,3.9949332193201337,40.48798075389102,0.9022315531533383,39.69797137332729,3.4780450139432184,3.368771018525017
3.2519355279672837,26.02458710807889,47.00866172066261,34.52130634157254,32.25540270166151,0.15499757670656322,5.045224527302546,40.127690530735705,0.8473520646812216,34.67049972241189,3.467911452583483,4.598582067169936
2.405646895077602,21.639451217238935,63.181597882414344,33.199772583230825,37.07415277933117,0.04017074898408168,5.999923423969573,40.03350201331146,0.966351215963551,25.367277785931705,3.4484356155117504,5.40046073244973
7.6096384943269975,45.45912090370206,60.818948912003385,28.437628154941667,41.20443897650027,-0.07372404279908551,7.174318951929395,39.674870937482055,1.084916436406798,16.973140957328003,3.4381999527781137,6.844174159418529
7.047185872820581,42.9147559929911,47.25471920863935,28.131081534503977,43.82060172240242,-0.07726577936844592,7.737841959835871,39.094169373416634,1.0106376868933746,12.587121187949478,2.9831596546421024,0.15359875436323733
7.09217214082441,37.716139134325026,28.998993401185544,25.664821235506846,47.2616784103195,-0.352682399433327,8.109950417020297,39.526951572042094,1.0207457229096346,11.410785733885525,3.010012315978226,3.8972732551832436
6.173060433210296,32.464675837900316,11.14217897575464,20.11137829474705,51.874883495507596,-0.2506244640793298,9.102835227526528,39.43327356148736,3.0745914349709964,8.604018965330205,2.9613610113141084,5.821756526511251
5.614584498378253,30.786731536368045,16.61708235469559,12.955951981508406,57.58913370366229,-0.25836036237556925,8.404640507443828,42.15121213474829,3.091923143190796,12.294090244851859,2.931955815630444,7.425641483788212
5.603648610023729,28.40407486112665,31.99269283823584,17.917086082839354,62.752364264499384,-0.3195019199940319,8.405151014313335,41.0817002431289,3.29673849923743,23.205919327151946,2.5060144090563923,-0.22711174357240793
11.806285650374669,44.803620027588266,44.82098696392399,22.881668717145743,67.9163404540879,-0.21818961339148046,8.434428583279622,39.745193258756785,3.225829095062761,31.761121073085437,2.5524194834946745,2.554257308224898
12.047123737091297,37.276218170972676,56.04990741776336,24.382712597397767,74.93867203519366,-0.227696379972393,8.681641534838901,41.8340597420664,3.1671463304128094,34.7015130147345,2.4746692872685974,5.440918401858241
12.246952242478464,35.813853782201846,67.94964520498579,22.03808298848005,80.2395953721309,-0.2890243447787242,8.7971437140651,39.856994263179054,3.089779014338862,36.7860401896533,2.445264091584933,7.0448033591352015
12.446035119114185,34.18903552921001,54.23131889298984,18.15773776236812,82.16828840920107,-0.07502889311410854,8.807047547333555,39.10846356576286,3.0599654131595915,39.24553466022577,2.444728059371949,8.16779084533556
15.523990605077728,44.79858703351602,34.25070524052741,14.881538232114238,82.37283923001405,14.491481191514751,8.212536772447942,44.60853695112535,4.999023655612065,36.91851672229065,1.5605812120709355,0.45543594095988027
15.71313176502752,41.00771725757746,18.05042935788937,10.246430302352458,82.43398078763252,12.812698057637114,8.642179353825929,44.507328964245374,4.936103683945197,28.735857364380657,1.6254921605288843,4.466998921554236
